fips_full,year,CDD_1mm_Wweek_in_gs_1.0,CDD_1mm_Wweek_in_gs_2.0,CDD_1mm_Wweek_in_gs_3.0,CDD_1mm_Wweek_in_gs_4.0,CDD_1mm_Wweek_in_gs_5.0,CDD_1mm_Wweek_in_gs_6.0,CDD_1mm_Wweek_in_gs_7.0,CDD_1mm_Wweek_in_gs_8.0,CDD_1mm_Wweek_in_gs_9.0,CDD_1mm_Wweek_in_gs_10.0,CDD_1mm_Wweek_in_gs_11.0,CDD_1mm_Wweek_in_gs_12.0,CDD_1mm_Wweek_in_gs_13.0,CDD_1mm_Wweek_in_gs_14.0,CDD_1mm_Wweek_in_gs_15.0,CDD_1mm_Wweek_in_gs_16.0,CDD_1mm_Wweek_in_gs_17.0,CDD_1mm_Wweek_in_gs_18.0,CDD_1mm_Wweek_in_gs_19.0,CDD_1mm_Wweek_in_gs_20.0,CDD_1mm_Wweek_in_gs_21.0,CDD_1mm_Wweek_in_gs_22.0,CDD_1mm_Wweek_in_gs_23.0,CDD_1mm_Wweek_in_gs_24.0,CDD_1mm_Wweek_in_gs_25.0,CDD_1mm_Wweek_in_gs_26.0,CDD_1mm_Wweek_in_gs_27.0,CDD_2mm_Wweek_in_gs_1.0,CDD_2mm_Wweek_in_gs_2.0,CDD_2mm_Wweek_in_gs_3.0,CDD_2mm_Wweek_in_gs_4.0,CDD_2mm_Wweek_in_gs_5.0,CDD_2mm_Wweek_in_gs_6.0,CDD_2mm_Wweek_in_gs_7.0,CDD_2mm_Wweek_in_gs_8.0,CDD_2mm_Wweek_in_gs_9.0,CDD_2mm_Wweek_in_gs_10.0,CDD_2mm_Wweek_in_gs_11.0,CDD_2mm_Wweek_in_gs_12.0,CDD_2mm_Wweek_in_gs_13.0,CDD_2mm_Wweek_in_gs_14.0,CDD_2mm_Wweek_in_gs_15.0,CDD_2mm_Wweek_in_gs_16.0,CDD_2mm_Wweek_in_gs_17.0,CDD_2mm_Wweek_in_gs_18.0,CDD_2mm_Wweek_in_gs_19.0,CDD_2mm_Wweek_in_gs_20.0,CDD_2mm_Wweek_in_gs_21.0,CDD_2mm_Wweek_in_gs_22.0,CDD_2mm_Wweek_in_gs_23.0,CDD_2mm_Wweek_in_gs_24.0,CDD_2mm_Wweek_in_gs_25.0,CDD_2mm_Wweek_in_gs_26.0,CDD_2mm_Wweek_in_gs_27.0
17003,1978,6,6,6,5,4,3,6,4,4,4,7,5,6,6,3,6,4,5,6,6,7,3,7,6,7,7,1,6,6,6,5,4,4,6,4,4,6,7,6,6,7,3,6,5,5,6,6,7,3,7,6,7,7,1
17003,1979,4,2,7,2,4,5,6,3,5,4,7,6,5,3,2,6,2,2,6,4,5,2,7,6,5,7,1,4,3,7,3,4,5,6,3,6,4,7,6,6,3,3,6,2,3,6,4,6,2,7,6,5,7,1
17003,1980,6,4,6,6,7,7,1,5,4,6,7,6,4,5,7,7,4,6,5,3,7,7,3,7,6,6,1,6,4,7,6,7,7,3,5,4,6,7,6,4,5,7,7,4,6,6,3,7,7,6,7,6,6,1
17003,1981,5,7,5,6,6,4,4,3,4,2,3,2,7,3,7,2,3,6,5,6,7,2,5,6,7,6,1,5,7,5,6,6,4,4,5,4,4,3,2,7,3,7,2,3,6,6,6,7,2,6,6,7,7,1
17003,1982,4,5,4,5,5,5,6,3,2,4,3,6,3,5,3,7,4,7,3,5,5,3,5,4,5,5,1,5,5,4,5,6,5,6,3,2,5,5,6,3,5,4,7,4,7,3,5,5,4,5,4,5,5,1
17003,1983,2,2,6,4,2,5,3,6,5,5,6,6,4,5,7,7,6,7,6,6,6,7,6,6,5,6,1,2,3,6,5,2,5,3,6,5,5,6,6,4,5,7,7,6,7,6,6,6,7,7,6,5,6,1
17003,1984,4,3,5,4,3,4,6,3,5,7,6,2,6,4,7,5,6,6,6,7,5,7,5,4,7,3,1,4,4,6,5,3,4,6,3,5,7,6,2,6,6,7,5,6,6,6,7,5,7,6,4,7,4,1
17003,1985,6,5,6,3,5,4,4,5,5,2,4,4,5,4,7,7,4,6,4,4,3,7,5,7,7,5,0,6,6,6,3,5,4,4,5,6,2,4,4,5,5,7,7,5,6,4,4,3,7,5,7,7,5,0
17003,1986,4,5,4,6,6,3,3,3,3,2,5,7,6,5,5,6,6,6,2,5,7,6,6,6,5,6,1,5,6,4,6,6,4,3,4,4,2,5,7,6,6,5,6,6,7,2,5,7,6,6,6,5,6,1
17003,1987,6,5,5,7,6,7,3,4,5,6,3,2,4,2,4,7,6,4,5,7,7,5,7,6,5,6,1,6,5,5,7,6,7,4,4,5,6,3,2,4,2,4,7,6,4,5,7,7,5,7,6,5,6,1
17003,1988,4,7,5,7,6,6,7,3,7,6,7,7,6,5,5,3,5,6,5,7,3,5,4,5,3,6,1,4,7,5,7,6,6,7,3,7,6,7,7,6,5,5,4,5,6,5,7,5,5,4,6,3,6,1
17003,1989,4,6,5,7,5,5,6,5,5,6,3,5,4,3,5,5,4,4,6,5,3,4,6,4,7,7,0,4,6,5,7,5,6,7,5,5,6,3,5,4,4,5,5,6,4,7,5,3,4,6,4,7,7,0
17003,1990,7,4,2,6,0,5,4,3,4,4,6,5,7,6,6,6,5,5,6,4,7,6,6,5,5,7,0,7,4,4,6,2,5,4,3,4,4,6,5,7,6,6,6,5,5,6,4,7,7,6,5,5,7,0
17003,1991,5,1,5,5,4,3,2,1,6,7,4,5,7,6,5,7,6,7,3,6,6,4,3,6,4,4,1,6,2,5,5,4,3,2,2,6,7,4,5,7,6,5,7,6,7,3,6,6,4,3,6,4,4,1
17003,1992,7,6,2,7,6,5,4,3,4,4,6,7,3,3,7,3,6,5,6,7,6,5,3,6,3,5,1,7,7,2,7,7,7,5,3,5,4,6,7,3,3,7,3,6,5,6,7,6,5,3,6,4,5,1
17003,1993,4,2,4,5,2,5,5,5,5,2,4,5,2,6,6,5,5,5,6,5,5,5,6,5,6,2,1,4,2,4,6,2,5,6,5,5,3,4,5,4,6,7,5,5,5,6,5,5,5,6,5,6,2,1
17003,1994,4,3,5,4,4,5,5,6,5,3,6,6,4,6,4,3,6,6,5,7,6,3,4,7,6,3,1,5,4,5,4,4,5,5,6,5,3,6,7,4,6,4,3,6,6,5,7,6,4,4,7,6,5,1
17003,1995,7,5,4,5,2,6,2,6,4,3,4,5,2,5,5,6,3,7,3,7,6,7,7,7,4,7,1,7,6,4,5,3,6,2,6,4,3,4,5,2,5,5,6,3,7,3,7,6,7,7,7,4,7,1
17003,1996,5,5,6,2,4,3,5,7,4,3,3,5,7,6,5,4,4,4,7,5,6,7,5,6,4,4,1,6,5,6,3,4,3,5,7,4,3,3,5,7,7,5,4,6,4,7,6,6,7,7,6,4,4,1
17003,1997,5,6,5,4,5,5,5,4,2,6,5,4,3,5,6,5,7,6,5,4,6,6,6,6,4,6,1,5,6,6,5,6,5,6,4,2,6,5,4,4,5,6,5,7,6,5,4,6,6,6,6,5,6,1
17003,1998,3,5,4,4,2,4,7,4,6,5,1,3,6,5,4,6,2,4,2,7,7,7,7,6,3,7,1,4,5,5,5,3,4,7,4,6,5,1,4,6,6,4,6,2,4,2,7,7,7,7,6,4,7,1
17003,1999,2,5,6,4,5,6,4,7,4,6,5,6,0,5,6,7,6,7,6,7,7,7,7,6,6,6,1,2,5,6,4,5,6,4,7,4,6,5,6,1,5,6,7,6,7,6,7,7,7,7,7,6,6,1
17003,2000,5,4,6,4,4,5,5,4,5,6,6,2,5,7,7,4,7,3,6,6,2,4,7,4,6,3,1,7,5,6,4,4,5,5,4,5,6,6,2,6,7,7,6,7,3,6,6,2,4,7,4,6,3,1
17003,2001,2,6,6,6,7,3,5,2,4,5,6,5,5,4,5,3,3,5,4,5,6,3,5,5,6,6,1,4,7,6,6,7,5,5,2,4,5,6,5,6,4,5,3,3,5,4,5,6,3,5,6,6,6,1
17003,2002,6,3,5,2,3,3,3,6,5,5,3,6,4,7,4,7,7,6,7,4,4,7,7,7,2,6,1,6,3,5,2,4,3,3,6,6,6,3,7,4,7,4,7,7,6,7,5,4,7,7,7,2,6,1
17003,2003,5,7,5,4,4,2,3,3,6,6,3,7,5,6,6,5,6,1,7,7,7,4,4,6,6,6,1,5,7,5,4,4,4,3,3,6,6,4,7,5,6,6,5,6,1,7,7,7,4,4,6,6,6,1
17003,2004,7,4,5,3,3,5,3,6,3,6,1,4,7,2,7,6,3,6,6,7,3,5,7,7,7,7,1,7,5,7,3,4,5,3,6,3,6,1,4,7,2,7,6,4,6,6,7,3,6,7,7,7,7,1
17003,2005,4,4,6,3,5,5,5,5,6,4,4,7,7,5,3,4,5,7,6,2,6,2,7,5,4,4,1,4,4,6,3,5,5,5,6,6,5,4,7,7,5,3,4,7,7,6,2,6,4,7,5,4,4,1
17003,2006,3,6,6,3,1,3,5,3,4,7,7,4,6,6,3,6,5,5,5,5,5,5,7,6,4,4,1,5,6,6,3,2,3,6,3,5,7,7,4,6,6,3,6,5,5,5,5,5,5,7,6,4,4,1
17003,2007,5,5,6,5,4,5,6,6,5,5,7,6,2,4,7,4,6,6,7,6,6,7,4,5,7,5,1,5,5,6,5,4,5,6,7,5,5,7,6,2,4,7,5,6,6,7,6,7,7,4,5,7,5,1
17003,2008,3,4,6,5,6,4,4,5,4,7,5,5,5,6,3,7,3,6,7,6,4,6,5,5,5,7,0,4,4,6,6,6,4,4,6,4,7,5,5,5,7,3,7,3,6,7,6,4,6,5,5,5,7,0
17003,2009,4,3,5,6,1,2,5,5,5,3,2,6,7,6,5,6,5,3,5,6,4,6,5,6,4,3,1,4,3,5,6,1,3,5,5,5,3,2,6,7,6,5,6,6,3,5,6,4,6,5,6,4,3,1
17003,2010,6,6,6,3,4,5,4,4,4,5,5,5,6,7,2,5,7,6,7,5,5,5,6,5,6,5,1,6,6,7,4,4,6,5,4,5,5,6,5,6,7,2,6,7,6,7,5,5,5,6,5,6,6,1
17003,2011,5,4,4,0,4,6,4,3,7,7,5,3,3,5,5,7,6,6,3,6,5,7,6,6,4,3,1,6,4,4,0,4,6,5,3,7,7,5,3,3,5,5,7,6,6,3,6,6,7,6,6,5,3,1
17003,2012,6,7,5,5,6,5,7,6,6,5,6,7,7,6,4,6,6,6,6,4,7,6,2,7,3,4,1,7,7,5,7,6,5,7,6,6,6,6,7,7,6,4,7,6,6,6,5,7,6,2,7,5,5,1
17003,2013,7,5,6,4,4,4,5,5,4,6,6,4,4,4,7,5,3,4,2,4,7,7,6,7,6,5,0,7,6,6,4,5,4,6,5,4,6,6,4,5,4,7,5,4,4,2,4,7,7,6,7,6,5,0
17003,2014,4,4,6,4,6,3,3,7,3,2,4,6,1,6,5,6,6,7,2,6,6,4,7,5,7,7,1,4,5,6,5,6,4,3,7,5,3,5,6,1,6,5,6,6,7,3,6,6,4,7,5,7,7,1
17003,2015,3,4,4,5,7,3,3,5,3,5,5,3,4,2,3,5,4,7,4,7,4,6,7,4,7,6,0,3,4,5,6,7,3,3,5,4,6,5,4,4,3,4,5,4,7,4,7,4,7,7,5,7,6,0
17003,2016,5,4,6,4,5,4,4,4,4,4,6,7,4,2,4,5,4,3,6,1,5,6,7,4,5,6,1,5,5,6,4,5,4,4,4,4,5,6,7,4,2,4,6,4,3,6,1,5,6,7,5,5,6,1
17003,2017,3,6,4,4,2,6,6,4,6,5,5,4,6,2,5,6,7,7,5,2,6,5,6,6,5,7,1,4,7,4,4,2,6,6,4,6,5,6,4,6,2,5,6,7,7,5,3,6,5,7,6,5,7,1
17003,2018,3,6,6,3,4,6,3,3,4,7,6,5,1,6,7,5,6,4,3,3,4,5,5,5,6,1,1,4,6,6,3,5,7,5,4,4,7,6,5,1,7,7,5,6,4,4,3,4,6,5,6,6,1,1
17003,2019,5,4,3,5,1,4,4,4,4,2,7,1,4,5,5,3,5,6,5,6,3,5,7,7,6,4,1,5,4,3,5,3,4,4,4,4,2,7,1,5,5,5,3,5,6,6,7,3,5,7,7,6,4,1
17003,2020,7,4,5,3,3,5,1,3,4,5,6,4,5,5,7,4,3,1,4,4,6,1,5,6,7,5,1,7,5,6,4,3,5,1,4,4,5,6,4,5,5,7,4,4,2,4,4,7,1,5,6,7,6,1
17003,2021,7,3,4,4,2,4,4,6,4,1,5,6,6,5,2,3,6,6,6,5,3,6,6,6,2,7,1,7,4,6,5,2,5,5,7,4,3,5,6,7,5,2,3,6,6,6,5,3,6,6,7,3,7,1
17003,2022,3,4,4,5,5,5,4,4,5,5,7,6,5,6,6,5,3,3,3,5,6,5,4,6,7,7,1,4,4,4,6,5,5,5,4,5,5,7,6,5,6,6,5,3,4,3,5,6,5,5,6,7,7,1
17003,2023,4,7,5,5,7,4,3,6,7,6,6,6,7,4,5,2,7,3,4,4,7,6,5,6,5,5,1,4,7,5,6,7,4,3,6,7,7,6,6,7,4,7,4,7,4,4,5,7,6,5,7,7,6,1
17003,2024,5,4,5,3,3,3,3,3,4,2,6,5,4,5,4,5,5,3,7,5,7,6,7,4,6,2,1,6,4,5,4,3,3,4,3,4,4,6,6,4,5,4,5,5,3,7,5,7,6,7,4,7,2,1
17005,1951,5,3,4,7,4,4,7,4,6,3,3,1,1,7,3,5,5,5,4,6,6,3,4,3,6,4,1,5,4,4,7,5,5,7,4,6,4,3,3,1,7,3,5,5,6,6,6,6,3,6,5,6,4,1
17005,1952,4,3,6,5,7,0,4,3,5,6,6,5,7,5,4,4,7,6,5,6,6,5,6,5,6,7,1,4,4,7,5,7,3,6,5,6,6,6,5,7,5,4,4,7,6,5,6,6,6,6,6,6,7,1
17005,1953,4,4,4,6,2,5,3,5,7,6,5,6,4,7,7,4,6,6,6,5,7,7,5,6,6,7,1,5,5,4,6,2,6,3,5,7,6,5,6,4,7,7,4,6,6,6,6,7,7,5,7,6,7,1
17005,1954,6,6,5,4,4,5,6,5,2,4,3,6,6,2,6,7,6,3,4,3,5,6,7,7,5,7,0,6,6,5,4,4,6,6,5,3,4,3,7,6,3,6,7,6,4,5,4,5,6,7,7,5,7,0
17005,1955,5,3,6,4,7,4,6,5,5,3,4,7,6,4,6,4,6,7,5,7,6,6,7,6,5,3,0,7,3,7,5,7,4,6,5,5,3,4,7,6,4,6,4,6,7,5,7,6,6,7,6,6,3,0
17005,1956,5,6,7,5,5,6,4,5,3,7,6,3,5,5,4,3,6,5,6,6,6,4,7,6,7,6,1,6,6,7,5,5,6,6,5,3,7,6,4,5,5,4,3,6,5,6,6,6,4,7,6,7,6,1
17005,1957,2,5,1,0,6,4,1,1,5,5,2,7,4,7,6,4,5,4,7,5,5,6,6,5,3,7,1,2,6,2,0,7,4,1,2,5,5,2,7,4,7,6,4,5,5,7,5,5,7,7,5,3,7,1
17005,1958,5,7,4,2,2,6,5,6,3,7,2,3,5,4,4,2,6,3,4,5,7,7,4,5,4,5,0,5,7,5,3,2,6,5,6,3,7,2,6,5,5,4,2,6,3,5,5,7,7,6,5,4,6,0
17005,1959,4,6,3,5,7,4,4,2,4,7,5,5,7,5,7,4,2,6,4,3,7,5,6,7,7,3,1,5,7,4,5,7,4,4,2,4,7,5,5,7,5,7,4,3,6,4,3,7,5,6,7,7,3,1
17005,1960,7,7,3,7,4,5,4,2,4,6,2,4,2,6,5,7,5,6,6,7,4,6,7,6,6,6,1,7,7,3,7,4,5,4,2,4,6,3,4,2,6,5,7,5,6,6,7,4,6,7,6,6,6,1
17005,1961,6,4,4,4,6,3,3,6,6,4,4,7,6,6,5,3,3,6,4,7,7,6,7,5,7,5,0,6,4,5,4,6,3,4,6,7,4,4,7,6,6,5,3,3,6,4,7,7,6,7,5,7,6,0
17005,1962,4,4,7,4,3,5,5,5,5,2,4,5,5,2,3,6,7,7,4,7,4,5,4,4,6,4,1,4,4,7,4,4,5,6,5,5,2,4,5,5,2,3,7,7,7,4,7,4,6,4,4,7,6,1
17005,1963,6,6,4,6,5,6,3,6,5,6,3,6,7,2,5,6,6,6,6,4,5,7,6,5,7,7,1,7,6,5,6,5,6,4,6,5,6,4,6,7,2,5,6,6,6,6,4,5,7,6,5,7,7,1
17005,1964,1,6,3,2,6,5,6,6,4,5,4,5,6,5,5,6,7,7,7,7,4,5,7,6,4,6,1,3,6,4,3,7,5,6,7,4,5,5,5,6,5,6,7,7,7,7,7,4,5,7,7,5,6,1
17005,1965,4,6,6,3,7,3,6,5,5,5,7,5,4,4,6,7,7,5,5,7,5,3,6,3,3,6,0,4,6,6,4,7,3,6,6,5,5,7,5,4,4,6,7,7,6,5,7,5,3,6,4,3,6,0
17005,1966,7,3,2,3,5,4,4,5,7,4,5,7,5,6,6,6,7,5,5,3,4,7,6,5,4,4,0,7,4,3,4,6,4,4,5,7,4,5,7,5,6,6,6,7,5,5,4,4,7,6,5,4,5,0
17005,1967,6,3,5,4,6,3,4,7,3,6,5,4,5,7,4,4,2,4,6,7,6,5,7,6,2,5,1,6,5,5,4,6,3,5,7,3,7,5,4,5,7,4,5,2,4,6,7,6,6,7,7,2,5,1
17005,1968,4,7,3,6,7,4,3,2,5,7,5,7,6,6,7,4,3,4,6,5,7,5,7,6,2,5,1,4,7,3,7,7,5,3,2,5,7,5,7,6,6,7,4,3,4,6,5,7,5,7,7,2,6,1
17005,1969,5,5,4,6,7,5,4,6,4,6,4,4,5,1,3,6,5,7,6,6,6,7,4,5,5,4,1,5,5,4,6,7,5,5,6,5,6,4,4,6,1,3,6,6,7,6,6,6,7,4,7,5,5,1
17005,1970,5,6,4,4,5,5,4,7,3,4,4,5,6,7,6,4,7,6,2,5,6,7,6,3,4,3,1,6,6,4,4,5,6,4,7,3,4,4,6,6,7,7,4,7,6,3,7,6,7,6,3,5,3,1
17005,1971,5,6,6,6,6,2,7,4,5,6,1,6,7,5,2,5,5,4,7,6,6,7,6,6,4,5,1,6,6,6,7,6,2,7,4,5,6,1,6,7,5,3,5,5,5,7,6,7,7,6,6,4,5,1
17005,1972,4,3,3,6,4,5,5,7,5,7,4,6,6,3,5,4,4,4,5,5,4,7,4,6,5,1,0,4,4,3,6,5,5,6,7,5,7,5,6,7,4,5,4,4,5,5,5,5,7,4,6,5,1,0
17005,1973,5,5,2,5,5,3,7,6,3,3,4,5,5,4,6,5,3,5,6,5,7,6,4,4,4,1,1,5,5,2,5,5,3,7,6,4,3,4,5,6,4,7,5,3,5,6,5,7,6,5,5,5,2,1
17005,1974,3,2,5,5,2,4,5,6,5,2,3,2,7,7,6,6,5,4,5,6,6,3,5,3,7,6,1,4,3,5,6,4,5,5,6,5,3,4,2,7,7,6,6,6,5,5,6,6,4,6,4,7,6,1
17005,1975,6,6,4,4,4,4,7,4,2,6,5,5,5,5,5,5,6,5,6,3,7,4,7,5,4,7,1,6,6,4,4,5,4,7,5,2,6,5,5,5,5,5,5,6,5,6,4,7,4,7,5,4,7,1
17005,1976,7,7,5,4,7,5,4,7,2,6,7,5,5,6,7,6,4,5,4,4,7,5,7,6,6,5,1,7,7,5,5,7,6,5,7,2,7,7,5,5,6,7,6,4,5,5,4,7,6,7,6,6,5,1
17005,1977,5,7,4,4,3,5,7,5,6,6,4,5,2,6,4,7,4,6,2,6,6,6,6,4,6,5,1,5,7,5,6,5,5,7,7,6,6,5,5,2,6,4,7,4,6,2,6,6,6,6,4,6,6,1
17005,1978,4,6,2,5,4,4,4,5,5,4,7,4,6,5,3,6,4,5,6,5,7,2,7,5,4,7,0,6,6,3,5,4,4,5,5,5,6,7,4,6,5,4,6,4,5,7,5,7,3,7,5,4,7,0
17005,1979,3,3,7,3,5,5,5,7,5,4,5,5,5,6,6,7,2,2,6,6,3,6,6,7,7,7,1,4,4,7,4,5,5,6,7,5,4,7,6,5,6,6,7,2,2,6,7,4,6,6,7,7,7,1
17005,1980,5,2,6,6,6,4,4,5,4,6,6,5,5,4,6,7,4,6,5,3,6,7,3,7,5,6,1,5,4,6,7,7,4,4,5,4,6,7,5,5,4,6,7,4,6,5,3,6,7,3,7,5,6,1
17005,1981,6,2,4,6,4,4,3,3,4,4,2,3,7,4,7,2,1,6,5,5,7,1,5,5,6,6,1,6,3,4,6,6,4,4,4,4,5,3,3,7,4,7,2,2,6,6,5,7,1,5,5,6,6,1
17005,1982,4,5,4,5,7,6,6,5,2,3,4,5,4,4,4,5,5,7,3,6,5,3,5,4,6,7,1,5,5,4,5,7,6,7,5,2,3,4,5,4,4,4,5,5,7,3,6,5,3,6,4,6,7,1
17005,1983,2,3,6,6,1,5,3,5,6,4,6,5,3,6,7,7,6,7,7,7,5,6,6,6,5,7,1,2,4,6,6,2,7,3,6,6,4,6,5,3,6,7,7,6,7,7,7,5,6,6,6,5,7,1
17005,1984,5,3,3,4,4,4,5,2,5,7,7,5,5,5,6,6,6,6,6,6,4,7,6,2,7,3,1,5,4,4,4,5,4,5,2,6,7,7,5,5,5,7,6,6,6,6,6,4,7,6,3,7,4,1
17005,1985,4,5,6,6,5,7,4,6,5,2,3,4,3,4,7,7,5,4,4,4,3,6,7,7,7,5,0,4,5,6,6,5,7,5,6,5,2,3,4,4,4,7,7,5,4,4,4,3,6,7,7,7,7,1
17005,1986,5,6,4,6,6,4,2,5,6,4,5,7,6,4,3,6,6,5,3,6,7,6,4,5,4,3,0,6,7,5,6,6,5,2,5,6,4,5,7,6,4,3,6,6,5,3,6,7,6,6,6,4,4,0
17005,1987,7,3,5,6,6,6,4,6,6,6,6,3,4,2,4,6,5,6,6,5,5,4,6,6,5,6,1,7,4,6,7,6,6,5,6,6,6,6,3,5,2,4,7,5,6,6,5,5,4,6,7,5,6,1
17005,1988,3,7,6,7,6,6,7,5,7,6,6,6,6,7,5,3,6,5,6,6,5,6,6,5,4,6,1,4,7,6,7,7,6,7,5,7,6,6,7,6,7,5,3,6,5,6,6,5,6,6,6,4,7,1
17005,1989,3,6,5,7,5,6,6,2,5,6,4,5,6,6,7,4,5,6,7,5,2,4,6,1,7,7,1,4,6,6,7,5,6,6,2,5,6,4,5,6,6,7,4,5,6,7,5,2,4,6,1,7,7,1
17005,1990,6,3,3,6,2,4,3,4,5,4,7,3,6,7,4,5,6,6,7,4,5,5,6,5,5,7,1,6,3,3,6,4,4,3,4,6,4,7,3,6,7,5,6,6,6,7,4,5,6,6,5,5,7,1
17005,1991,5,3,5,4,3,4,4,5,5,7,6,4,7,5,4,7,7,7,3,5,7,5,5,5,6,6,1,6,4,5,6,3,4,4,6,6,7,6,4,7,5,4,7,7,7,3,6,7,5,5,5,6,6,1
17005,1992,7,5,1,7,5,6,3,5,6,5,6,7,6,5,6,2,4,6,6,7,7,5,3,6,5,5,1,7,7,1,7,5,6,3,5,7,5,6,7,6,5,6,3,4,7,6,7,7,5,4,6,5,5,1
17005,1993,6,3,3,6,1,4,3,5,6,3,3,4,3,4,4,1,4,4,4,4,3,5,6,5,6,2,1,6,3,3,6,2,4,3,5,6,4,4,4,3,4,5,2,4,4,4,5,3,5,6,5,6,2,1
17005,1994,4,4,5,4,4,4,6,6,6,5,6,6,3,6,5,5,6,6,6,6,6,4,6,7,7,3,1,5,4,5,4,4,5,6,6,6,5,6,6,4,6,6,5,6,6,6,6,6,4,6,7,7,3,1
17005,1995,6,6,4,4,2,3,1,5,4,4,4,5,2,5,7,6,3,5,2,7,6,7,7,7,5,7,1,6,6,4,4,2,4,1,5,4,5,4,6,2,6,7,6,3,5,2,7,6,7,7,7,6,7,1
17005,1996,6,6,4,4,2,2,5,5,3,2,5,6,7,5,6,4,5,6,7,5,5,6,6,6,5,3,1,6,6,4,4,3,2,6,5,3,3,5,6,7,5,6,4,5,7,7,5,5,6,6,7,6,3,1
17005,1997,5,5,5,5,5,5,6,5,1,4,4,5,6,5,7,5,5,6,5,2,5,4,6,6,6,5,1,5,5,5,5,6,5,7,5,4,5,4,5,6,5,7,5,5,6,5,2,5,4,6,6,6,5,1
17005,1998,4,5,4,5,1,5,7,3,7,4,2,4,5,4,5,6,5,5,2,6,6,6,6,6,2,6,1,4,5,4,6,1,5,7,3,7,4,2,4,5,5,5,6,5,5,2,6,6,6,6,6,2,6,1
17005,1999,4,5,3,3,5,6,3,5,4,5,4,7,4,4,6,7,4,6,6,6,6,7,7,6,6,6,1,4,5,3,4,5,6,5,6,4,5,4,7,4,4,6,7,5,6,6,6,6,7,7,6,6,6,1
17005,2000,6,5,4,4,5,4,6,6,5,6,3,3,4,2,5,5,6,4,2,6,3,6,7,3,5,4,1,6,6,5,4,7,4,6,6,5,6,4,4,4,3,5,5,6,4,2,6,3,6,7,4,5,4,1
17005,2001,4,4,6,6,6,4,5,1,3,4,6,4,7,4,6,4,5,6,6,6,3,5,6,5,4,7,1,4,5,6,6,6,6,5,2,4,4,6,4,7,4,6,4,6,6,7,6,3,5,6,5,4,7,1
17005,2002,7,3,5,3,6,1,3,6,5,5,2,7,5,7,4,5,5,7,6,4,4,7,7,6,4,7,1,7,3,5,3,6,1,4,6,5,5,3,7,5,7,4,5,5,7,6,5,4,7,7,6,4,7,1
17005,2003,5,7,5,4,3,4,5,5,5,5,2,6,6,7,5,6,6,4,6,6,7,4,5,5,6,5,1,5,7,5,4,3,4,6,5,7,5,3,7,6,7,5,6,6,4,7,6,7,4,5,7,6,5,1
17005,2004,7,6,6,5,4,6,3,3,3,7,2,4,7,1,6,7,4,5,6,7,3,5,7,7,6,7,1,7,6,7,5,4,6,3,3,3,7,2,4,7,2,6,7,4,5,6,7,3,5,7,7,6,7,1
17005,2005,6,5,7,4,5,6,5,6,5,6,3,7,7,6,4,4,6,7,7,3,6,5,7,6,4,4,1,7,5,7,4,5,6,6,6,5,6,3,7,7,6,4,4,6,7,7,3,6,5,7,6,4,4,1
17005,2006,3,7,6,7,2,5,4,6,5,6,5,4,6,5,3,4,6,7,4,6,5,3,5,6,6,5,1,4,7,6,7,2,6,5,6,5,7,6,4,7,5,3,5,6,7,5,6,5,4,6,6,6,5,1
17005,2007,5,4,6,4,3,5,6,5,3,5,7,4,1,5,6,5,6,7,6,5,4,7,4,6,7,6,1,5,5,6,4,3,5,6,5,4,5,7,5,2,5,6,5,6,7,7,5,4,7,5,6,7,6,1
17005,2008,4,2,6,5,5,2,5,5,3,3,5,5,3,5,4,7,4,5,6,7,4,6,4,2,6,7,0,5,4,6,6,6,2,5,5,3,4,5,5,5,5,4,7,4,5,6,7,5,6,4,2,7,7,0
17005,2009,4,3,5,6,3,5,4,5,4,4,3,4,6,5,4,4,6,5,6,5,5,6,5,7,5,3,1,4,3,5,6,5,5,4,5,4,4,3,4,6,5,4,4,7,5,6,5,5,7,6,7,6,5,1
17005,2010,5,6,7,2,4,5,2,4,4,5,2,3,5,7,3,4,5,6,6,6,6,6,5,5,5,5,1,5,6,7,2,5,5,3,5,4,5,2,3,5,7,4,4,5,6,6,6,6,7,5,5,5,6,1
17005,2011,5,3,4,0,4,5,4,3,5,5,3,4,4,5,5,7,5,6,5,6,5,7,6,3,6,4,1,5,3,4,0,5,5,4,3,6,6,3,4,4,5,5,7,5,6,5,6,7,7,6,4,6,5,1
17005,2012,5,6,4,6,2,5,7,6,5,7,6,6,7,7,5,7,7,6,5,5,7,5,3,6,6,3,1,5,6,4,6,2,5,7,6,5,7,6,6,7,7,5,7,7,6,5,5,7,5,3,6,6,3,1
17005,2013,7,5,4,4,4,5,7,4,1,7,5,4,4,4,6,5,5,4,6,6,6,6,7,5,3,5,1,7,5,4,5,4,5,7,6,3,7,5,4,4,4,6,5,5,5,6,6,6,6,7,6,3,6,1
17005,2014,4,5,6,4,5,5,3,6,3,3,3,5,4,7,5,6,5,6,3,4,6,3,5,5,4,7,1,4,5,7,5,5,5,3,7,4,3,3,5,5,7,5,6,6,6,3,5,6,4,5,5,6,7,1
17005,2015,4,3,6,5,7,3,5,5,2,5,3,1,4,4,2,4,4,7,4,7,5,7,7,2,6,6,0,4,3,6,6,7,3,5,5,4,6,4,1,4,5,3,4,4,7,4,7,5,7,7,3,6,6,0
